progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
2.002002002002002,0.14699388843607789,1.1039375428899767,100.0,0.0,0.0,0.0,41.53928649388117,5.540741718350981
2.1021021021021022,0.33342039233087534,0.4731458016574898,100.0,0.0,0.0,0.0,41.41198200153278,5.465503782708741
2.2022022022022023,0.6535610309824279,0.9215542447140063,97.46390345214809,3.5865821334597743,0.0,0.0,41.50852255504609,5.538106102275039
2.3023023023023024,-0.5865424892118126,0.13813907391831695,72.12062650676214,35.26087050369312,4.570850497417188,6.464158765027196,41.86744935981107,5.255355201819797
2.4024024024024024,-2.298053067446539,1.012559714782653,70.51805987928333,23.86321812581124,16.820816519739292,23.78822685240471,42.11864591489683,5.479724844088484
2.5025025025025025,-1.7208752813794395,0.4566277534808857,38.77624135914228,43.80196551209915,27.252848197863656,29.077285191162225,42.320199953575,5.561945076342731
2.6026026026026026,-1.3279906893687,0.9082784967430678,41.495406984662026,42.55963899494141,40.94420687870508,31.684487384056222,42.53992046958255,5.679283575145184
2.702702702702703,-1.2954365223309543,1.4326737460352656,56.666666666666664,41.89935029992178,45.66106868215857,32.88123747882252,42.71661018852714,5.835072381229272
2.802802802802803,-2.0785877603793375,0.5912300715346317,37.14400006339984,44.690268911770865,47.12350383821849,33.3593769894539,42.89698814567742,5.873466984324513
2.902902902902903,-1.1749863377663974,0.5992757111418905,34.57610193855283,46.28671439502371,45.95817194054441,32.69182822924775,42.666728821411745,6.079862868739645
3.0030030030030033,-2.574548495069499,2.3475373282272547,34.415537072516024,44.92631089808838,48.73965992329275,25.627002605594466,42.65392027311736,6.158052360196416
3.1031031031031033,-4.572285404257536,3.0860724929887384,32.40800124871625,28.81151821268674,58.59200083886473,19.550177722012343,42.7978705888913,6.0837754358164915
3.2032032032032034,-7.9917031176533655,3.0387259970271296,42.10139447662164,30.290696157266698,63.73232202288482,24.60694837661351,42.95776058244116,5.996363375593789
3.3033033033033035,-6.850328580433799,4.0081120828224215,33.171258631636064,26.884055244557146,63.26807445452425,32.15511010242214,43.37670087537489,6.123757512274514
3.4034034034034035,-9.236721947717983,7.87139503936092,22.73368945991211,27.584003295788463,62.809532608343545,33.89178817317949,43.56397835187687,6.2169351744016295
3.5035035035035036,-13.19730889376678,10.143221004915958,2.1680458311158914,3.0660798182105427,61.47458274845474,32.73708932159576,43.28228620084318,5.692242206178613
3.6036036036036037,-15.555828305198938,10.32524952755323,34.57892756559742,26.517461255831,60.51235444169104,33.60685147120569,42.999851048100105,5.608238047852403
3.7037037037037037,-14.97570976619186,7.156268847858886,31.011943822904644,27.91716273309744,60.11959978987593,34.02912178654631,42.52177140035749,5.197129539931764
3.8038038038038042,-14.399251742940857,9.603574793229573,1.9083986966753208,2.698883319253377,60.88624012010342,34.56193807997792,42.378609402147106,5.210610426683713
3.9039039039039043,-17.726597668653042,8.53024028359534,2.0195115264853363,2.8560205901243543,61.35025426768437,34.75436871273631,42.212475492765705,5.086109803128444
4.004004004004004,-17.35806734741569,8.818834087921559,2.0781790076692874,2.938988937684966,61.637852732446525,34.857492118474546,42.2227529544213,5.09373632198874
4.104104104104104,-15.750247767749144,5.134346881509441,2.0259255750294023,2.8650914245650916,62.849072286156876,33.71455136697446,42.2639071014272,5.123018447918348
4.2042042042042045,-14.213383544758747,1.6516134802817215,24.34097656371894,30.82729529157743,65.02335488732835,31.597751982908918,42.26857487522922,5.605965699300792
4.3043043043043046,-4.308043455516661,11.177836196333013,46.666666666666664,32.99831645537222,55.77492392430178,19.55114062171605,42.43618796230515,5.961058053815679
4.404404404404405,-6.819960337320825,12.470966446729715,18.26162539266335,23.84487795704985,38.87716562769818,23.442024071225013,42.34962772627771,6.049679060602149
4.504504504504505,-11.264776416956835,6.2135570987297175,1.1689297116636428,1.6531162516955953,40.559180286328214,15.600838252266227,42.38823742336695,6.138818467866886
4.604604604604605,-17.06914975991823,5.993162008881944,1.416498540851368,2.003231447553704,39.27575061791552,9.537960427965205,42.65981259147127,6.085868896418726
4.704704704704705,-18.5213791142806,4.900257214341599,1.9533333333333334,2.762430491835446,30.10282729053561,6.691880305886519,43.125349096349765,6.4982775461088895
4.804804804804805,-24.211749727905215,5.804483388951866,1.8987331381056263,2.6852141552362037,17.745113413340718,12.390193048951197,43.2799568054077,6.653137420161346
4.904904904904905,-28.72026557685666,4.216294732082998,24.849209534962924,31.98036523864044,18.110435549121448,13.367818194940874,43.24807601078453,6.9693720190972845
5.005005005005005,-32.705352413655,4.757728023654407,22.791027650459736,18.11278271664514,16.133612029336575,12.347706094025774,43.134752755328975,6.916307336608992
5.105105105105105,-31.98760043060543,7.652698115129379,7.647385053002146,8.33151094987934,15.764369656088752,13.285448933877596,43.29164812166294,6.820497267125744
5.205205205205205,-35.437980459174824,9.998916324909882,3.5319984100429664,2.7813989821793057,17.719035065680316,14.48893392469744,43.341679128520184,6.474962471275292
5.305305305305305,-38.09714052749636,8.756442643371708,1.7151114898512743,1.2690550714627133,17.87676570617541,15.586786517885184,43.29007736017675,6.335748196742937
5.405405405405406,-38.8840539080691,14.798469637342938,0.96,1.357645019878171,15.694595323882396,19.952748928737044,43.296112204886754,6.149029758766691
5.505505505505506,-45.1380793365683,17.581655392577936,1.0570272338919784,1.4948622499677535,15.766259777716458,18.849321570840573,43.23332854898761,5.900325348343206
5.605605605605606,-51.50268739897165,18.411791309210468,1.6562146653531535,2.342241241943647,9.75963767884663,10.12832319225383,42.93892028650763,6.266595122635049
5.705705705705706,-59.12427637223533,18.16349142496867,3.334766934070899,2.645132047542141,3.726012270961965,4.536775897434682,42.92310769479197,6.128398938871014
